ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2010-05-24,'600800,ST´Å¿¨,5.43,5.45,5.17,5.24,5.21,0.22,4.2226,2.7275,12174147,64937925.0,3319201785.21,2423698674.21,None
2010-05-21,'600800,ST´Å¿¨,5.21,5.24,4.86,4.89,5.12,0.09,1.7578,2.4137,10773441,53717559.0,3184722154.87,2325500937.87,None
2010-05-20,'600800,ST´Å¿¨,5.12,5.49,5.11,5.2,5.38,-0.26,-4.8327,1.8604,8304048,43090956.0,3129707760.64,2285329136.64,None
2010-05-19,'600800,ST´Å¿¨,5.38,5.64,5.38,5.57,5.66,-0.28,-4.947,1.9287,8608644,47245158.0,3288638232.86,2401381006.86,None
2010-05-18,'600800,ST´Å¿¨,5.66,5.84,5.55,5.84,5.84,-0.18,-3.0822,1.909,8520888,47743048.0,3459794126.02,2526359944.02,None
2010-05-17,'600800,ST´Å¿¨,5.84,6.1,5.84,6.05,6.15,-0.31,-5.0407,1.6368,7306109,43108052.0,3569822914.48,2606703546.48,None
2010-05-14,'600800,ST´Å¿¨,6.15,6.17,5.96,6.07,6.03,0.12,1.99,1.6016,7148714,43513103.0,3759316939.05,2745073084.05,None
2010-05-13,'600800,ST´Å¿¨,6.03,6.2,5.82,6.14,6.13,-0.1,-1.6313,2.0198,9015382,53768974.0,3685964413.41,2691510682.41,None
2010-05-12,'600800,ST´Å¿¨,6.13,6.25,5.98,6.0,6.04,0.09,1.4901,1.4978,6685407,40933248.0,3747091518.11,2736146017.11,None
2010-05-11,'600800,ST´Å¿¨,6.04,6.3,5.96,6.24,6.17,-0.13,-2.107,1.4781,6597592,40338520.0,3692077123.88,2695974215.88,None
2010-05-10,'600800,ST´Å¿¨,6.17,6.24,5.91,5.91,5.94,0.23,3.8721,2.2549,10065005,61739140.0,3771542359.99,2754000150.99,None
2010-05-07,'600800,ST´Å¿¨,5.94,6.05,5.75,5.92,6.05,-0.11,-1.8182,1.7745,7920751,46956315.0,3630950019.18,2651338881.18,None
2010-05-06,'600800,ST´Å¿¨,6.05,6.33,6.03,6.33,6.32,-0.27,-4.2722,1.8359,8194522,50647266.0,3698189834.35,2700437749.35,None
2010-05-05,'600800,ST´Å¿¨,6.32,6.34,6.01,6.06,6.14,0.18,2.9316,1.883,8404920,52174602.0,3863233017.04,2820953153.04,None
2010-05-04,'600800,ST´Å¿¨,6.14,6.33,6.02,6.16,6.3,-0.16,-2.5397,2.0192,9012823,55535401.0,3753204228.58,2740609550.58,None
2010-04-30,'600800,ST´Å¿¨,6.3,6.74,6.3,6.6,6.63,-0.33,-4.9774,3.3106,14777127,94574716.0,3851007596.1,2812026086.1,None
2010-04-29,'600800,ST´Å¿¨,6.63,6.84,6.56,6.64,6.59,0.04,0.607,3.2788,14635045,98500977.0,4052727041.61,2959322690.61,None
2010-04-28,'600800,ST´Å¿¨,6.59,6.74,6.41,6.71,6.75,-0.16,-2.3704,3.0832,13761972,90426589.0,4028276199.73,2941468556.73,None
2010-04-27,'600800,ST´Å¿¨,6.75,7.04,6.53,6.85,6.87,-0.12,-1.7467,4.2925,19159884,130083697.0,4126079567.25,3012885092.25,None
2010-04-26,'600800,ST´Å¿¨,6.87,7.14,6.81,7.02,7.01,-0.14,-1.9971,3.4784,15526122,107590663.0,4199432092.89,3066447493.89,None
2010-04-23,'600800,ST´Å¿¨,7.01,7.27,6.93,6.99,7.02,-0.01,-0.1425,4.0888,18250486,129612240.0,4285010039.47,3128936962.47,None
2010-04-22,'600800,ST´Å¿¨,7.02,7.16,6.7,6.78,6.82,0.2,2.9326,5.5347,24704389,173701721.0,4291122749.94,3133400495.94,None
2010-04-21,'600800,ST´Å¿¨,6.82,6.94,6.72,6.91,6.76,0.06,0.8876,5.4305,24239257,165151580.0,4168868540.54,3044129826.54,None
2010-04-20,'600800,ST´Å¿¨,6.76,6.76,6.43,6.43,6.44,0.32,4.9689,5.9787,26686094,178460562.0,4132192277.72,3017348625.72,None
2010-04-19,'600800,ST´Å¿¨,6.44,6.8,6.3,6.4,6.48,-0.04,-0.6173,5.2833,23582087,155185553.0,3936585542.68,2874515554.68,None
2010-04-16,'600800,ST´Å¿¨,6.48,6.68,6.46,6.57,6.54,-0.06,-0.9174,4.1279,18425127,121585307.0,3961036384.56,2892369688.56,None
2010-04-15,'600800,ST´Å¿¨,6.54,6.54,6.21,6.21,6.23,0.31,4.9759,4.5328,20232159,129393840.0,3997712647.38,2919150889.38,None
2010-04-14,'600800,ST´Å¿¨,6.23,6.29,6.13,6.22,6.2,0.03,0.4839,2.0598,9194082,57218819.0,3808218622.81,2780781351.81,None
2010-04-13,'600800,ST´Å¿¨,6.2,6.51,6.16,6.49,6.48,-0.28,-4.321,3.7278,16639375,104289177.0,3789880491.4,2767390751.4,None
2010-04-12,'600800,ST´Å¿¨,6.48,6.55,6.35,6.46,6.47,0.01,0.1546,3.5104,15668905,101234076.0,3961036384.56,2892369688.56,None
2010-04-09,'600800,ST´Å¿¨,6.47,6.5,6.27,6.3,6.29,0.18,2.8617,3.4777,15522722,99591189.0,3954923674.09,2887906155.09,None
2010-04-08,'600800,ST´Å¿¨,6.29,6.38,6.22,6.34,6.35,-0.06,-0.9449,4.183,18670948,117760096.0,3844894885.63,2807562552.63,None
2010-04-07,'600800,ST´Å¿¨,6.35,6.35,6.02,6.02,6.05,0.3,4.9587,7.8467,35024111,220071489.0,3881571148.45,2834343753.45,None
2010-04-06,'600800,ST´Å¿¨,6.05,6.16,5.99,6.15,6.06,-0.01,-0.165,2.1644,9660906,58336956.0,3698189834.35,2700437749.35,None
2010-04-02,'600800,ST´Å¿¨,0.0,0.0,0.0,0.0,6.06,None,None,0.0,0,0.0,3704302544.82,2704901282.82,None
2010-04-01,'600800,ST´Å¿¨,6.06,6.1,5.88,5.93,5.9,0.16,2.7119,2.7335,12201063,73427734.0,3704302544.82,2704901282.82,None
2010-03-31,'600800,ST´Å¿¨,5.9,5.99,5.88,5.97,5.99,-0.09,-1.5025,1.5326,6840896,40505036.0,3606499177.3,2633484747.3,None
2010-03-30,'600800,ST´Å¿¨,5.99,6.05,5.85,5.91,5.89,0.1,1.6978,2.1196,9460823,56283077.0,3661513571.53,2673656548.53,None
2010-03-29,'600800,ST´Å¿¨,5.89,5.98,5.84,5.88,5.86,0.03,0.5119,1.5906,7099558,41902321.0,3600386466.83,2629021213.83,None
2010-03-26,'600800,ST´Å¿¨,5.86,5.92,5.74,5.79,5.79,0.07,1.209,1.3797,6158504,36138738.0,3582048335.42,2615630613.42,None
2010-03-25,'600800,ST´Å¿¨,5.79,5.95,5.74,5.95,5.96,-0.17,-2.8523,2.061,9199167,53607756.0,3539259362.13,2584385879.13,None
2010-03-24,'600800,ST´Å¿¨,5.96,6.05,5.7,5.76,5.76,0.2,3.4722,3.3794,15084020,89144330.0,3643175440.12,2660265948.12,None
2010-03-23,'600800,ST´Å¿¨,5.76,5.9,5.75,5.89,5.9,-0.14,-2.3729,1.5784,7045036,40841006.0,3520921230.72,2570995278.72,None
2010-03-22,'600800,ST´Å¿¨,5.9,5.93,5.8,5.89,5.89,0.01,0.1698,1.5475,6907206,40586452.0,3606499177.3,2633484747.3,None
2010-03-19,'600800,ST´Å¿¨,5.89,5.91,5.75,5.76,5.76,0.13,2.2569,1.5104,6741824,39345039.0,3600386466.83,2629021213.83,None
2010-03-18,'600800,ST´Å¿¨,5.76,5.85,5.72,5.8,5.77,-0.01,-0.1733,1.0728,4788403,27709552.0,3520921230.72,2570995278.72,None
2010-03-17,'600800,ST´Å¿¨,5.77,5.79,5.61,5.63,5.6,0.17,3.0357,1.0724,4786578,27303820.0,3527033941.19,2575458812.19,None
2010-03-16,'600800,ST´Å¿¨,5.6,5.62,5.5,5.56,5.56,0.04,0.7194,0.7073,3157275,17591874.0,3423117863.2,2499578743.2,None
2010-03-15,'600800,ST´Å¿¨,5.56,5.68,5.48,5.63,5.62,-0.06,-1.0676,1.0653,4755173,26338263.0,3398667021.32,2481724609.32,None
2010-03-12,'600800,ST´Å¿¨,5.62,5.78,5.62,5.74,5.74,-0.12,-2.0906,0.9394,4192841,23875184.0,3435343284.14,2508505810.14,None
2010-03-11,'600800,ST´Å¿¨,5.74,5.86,5.67,5.86,5.79,-0.05,-0.8636,0.9362,4178599,24016237.0,3508695809.78,2562068211.78,None
2010-03-10,'600800,ST´Å¿¨,5.79,5.95,5.76,5.79,5.88,-0.09,-1.5306,1.2186,5439423,31685464.0,3539259362.13,2584385879.13,None
2010-03-09,'600800,ST´Å¿¨,5.88,5.93,5.8,5.9,5.93,-0.05,-0.8432,0.9505,4242809,24934186.0,3594273756.36,2624557680.36,None
2010-03-08,'600800,ST´Å¿¨,5.93,5.98,5.72,5.73,5.74,0.19,3.3101,1.7199,7676663,45177975.0,3624837308.71,2646875347.71,None
2010-03-05,'600800,ST´Å¿¨,5.74,5.83,5.67,5.8,5.8,-0.06,-1.0345,1.7781,7936772,45536228.0,3508695809.78,2562068211.78,None
2010-03-04,'600800,ST´Å¿¨,5.8,6.11,5.78,6.1,6.08,-0.28,-4.6053,3.0413,13574806,80963775.0,3545372072.6,2588849412.6,None
2010-03-03,'600800,ST´Å¿¨,6.08,6.19,6.05,6.18,6.19,-0.11,-1.7771,3.0814,10887083,66297501.0,3716527965.76,2148140608.0,None
2010-03-02,'600800,ST´Å¿¨,6.19,6.28,6.01,6.03,6.04,0.15,2.4834,4.1002,14486503,89276924.0,3783767780.93,2187004994.0,None
2010-03-01,'600800,ST´Å¿¨,6.04,6.11,5.9,6.01,6.08,-0.04,-0.6579,2.9392,10384520,62473643.0,3692077123.88,2134008104.0,None
2010-02-26,'600800,ST´Å¿¨,6.08,6.19,6.01,6.1,6.08,0.0,0.0,1.9032,6724419,41020651.0,3716527965.76,2148140608.0,None
2010-02-25,'600800,ST´Å¿¨,6.08,6.14,6.0,6.05,6.05,0.03,0.4959,2.0158,7121990,43325263.0,3716527965.76,2148140608.0,None
2010-02-24,'600800,ST´Å¿¨,6.05,6.1,5.85,5.89,5.91,0.14,2.3689,1.9589,6921161,41615037.0,3698189834.35,2137541230.0,None
2010-02-23,'600800,ST´Å¿¨,5.91,5.94,5.8,5.85,5.85,0.06,1.0256,1.2182,4304213,25294997.0,3612611887.77,2088077466.0,None
2010-02-22,'600800,ST´Å¿¨,5.85,5.97,5.78,5.88,5.84,0.01,0.1712,1.2387,4376606,25815626.0,3575935624.95,2066878710.0,None
2010-02-12,'600800,ST´Å¿¨,5.84,5.89,5.8,5.82,5.83,0.01,0.1715,0.7562,2671624,15626295.0,3569822914.48,2063345584.0,None
2010-02-11,'600800,ST´Å¿¨,5.83,5.94,5.75,5.79,5.79,0.04,0.6908,0.966,3413120,19982050.0,3563710204.01,2059812458.0,None
2010-02-10,'600800,ST´Å¿¨,5.79,5.83,5.7,5.74,5.73,0.06,1.0471,0.6664,2354624,13584895.0,3539259362.13,2045679954.0,None
2010-02-09,'600800,ST´Å¿¨,5.73,5.88,5.7,5.81,5.84,-0.11,-1.8836,0.9433,3332971,19268855.0,3502583099.31,2024481198.0,None
2010-02-08,'600800,ST´Å¿¨,5.84,6.02,5.79,5.95,5.98,-0.14,-2.3411,1.8711,6610823,38840610.0,3569822914.48,2063345584.0,None
2010-02-05,'600800,ST´Å¿¨,5.98,5.99,5.58,5.64,5.73,0.25,4.363,3.1631,11175561,65289313.0,3655400861.06,2112809348.0,None
2010-02-04,'600800,ST´Å¿¨,5.73,5.86,5.51,5.59,5.59,0.14,2.5045,2.1208,7493040,43110065.0,3502583099.31,2024481198.0,None
2010-02-03,'600800,ST´Å¿¨,5.59,5.6,5.31,5.31,5.34,0.25,4.6816,1.4207,5019473,27430423.0,3417005152.73,1975017434.0,None
2010-02-02,'600800,ST´Å¿¨,5.34,5.48,5.32,5.39,5.35,-0.01,-0.1869,0.886,3130419,16968058.0,3264187390.98,1886689284.0,None
2010-02-01,'600800,ST´Å¿¨,5.35,5.44,5.23,5.4,5.43,-0.08,-1.4733,0.9093,3212684,17035672.0,3270300101.45,1890222410.0,None
2010-01-29,'600800,ST´Å¿¨,5.43,5.53,5.38,5.44,5.43,0.0,0.0,1.1386,4022832,22028719.0,3319201785.21,1918487418.0,None
2010-01-28,'600800,ST´Å¿¨,5.43,5.44,5.27,5.36,5.36,0.07,1.306,1.0104,3569779,19176920.0,3319201785.21,1918487418.0,None
2010-01-27,'600800,ST´Å¿¨,5.36,5.58,5.33,5.5,5.53,-0.17,-3.0741,1.2634,4463807,24192334.0,3276412811.92,1893755536.0,None
2010-01-26,'600800,ST´Å¿¨,5.53,5.79,5.52,5.78,5.81,-0.28,-4.8193,2.1124,7463262,41624809.0,3380328889.91,1953818678.0,None
2010-01-25,'600800,ST´Å¿¨,5.81,5.94,5.78,5.81,5.81,0.0,0.0,1.1995,4237849,24805354.0,3551484783.07,2052746206.0,None
2010-01-22,'600800,ST´Å¿¨,5.81,6.01,5.76,6.01,6.06,-0.25,-4.1254,2.4138,8528420,49749472.0,3551484783.07,2052746206.0,None
2010-01-21,'600800,ST´Å¿¨,6.06,6.19,5.98,6.07,6.29,-0.23,-3.6566,2.5581,9038112,54802372.0,3704302544.82,2141074356.0,None
2010-01-20,'600800,ST´Å¿¨,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0,0.0,3844894885.63,2222336254.0,None
2010-01-19,'600800,ST´Å¿¨,6.29,6.37,6.14,6.31,6.31,-0.02,-0.317,2.5311,8942644,55590496.0,3844894885.63,2222336254.0,None
2010-01-18,'600800,ST´Å¿¨,6.31,6.35,6.22,6.34,6.3,0.01,0.1587,2.5299,8938553,56130877.0,3857120306.57,2229402506.0,None
2010-01-15,'600800,ST´Å¿¨,6.3,6.41,6.17,6.17,6.14,0.16,2.6059,3.9039,13793033,87016271.0,3851007596.1,2225869380.0,None
2010-01-14,'600800,ST´Å¿¨,6.14,6.39,6.09,6.11,6.09,0.05,0.821,5.1995,18370542,114164363.0,3753204228.58,2169339364.0,None
2010-01-13,'600800,ST´Å¿¨,6.09,6.11,5.56,5.68,5.82,0.27,4.6392,6.4412,22757540,135659174.0,3722640676.23,2151673734.0,None
2010-01-12,'600800,ST´Å¿¨,5.82,5.82,5.6,5.69,5.65,0.17,3.0088,1.9365,6842070,39332641.0,3557597493.54,2056279332.0,None
2010-01-11,'600800,ST´Å¿¨,5.65,5.72,5.58,5.7,5.66,-0.01,-0.1767,1.6482,5823213,32900772.0,3453681415.55,1996216190.0,None
2010-01-08,'600800,ST´Å¿¨,5.66,5.66,5.51,5.55,5.58,0.08,1.4337,1.302,4599971,25779621.0,3459794126.02,1999749316.0,None
2010-01-07,'600800,ST´Å¿¨,5.58,5.8,5.54,5.8,5.83,-0.25,-4.2882,2.8287,9994323,56567806.0,3410892442.26,1971484308.0,None
2010-01-06,'600800,ST´Å¿¨,5.83,5.97,5.81,5.97,5.95,-0.12,-2.0168,2.0189,7132895,41992887.0,3563710204.01,2059812458.0,None
2010-01-05,'600800,ST´Å¿¨,5.95,5.97,5.86,5.91,5.9,0.05,0.8475,2.0852,7367252,43754606.0,3637062729.65,2102209970.0,None
2010-01-04,'600800,ST´Å¿¨,5.9,6.0,5.88,5.9,5.9,0.0,0.0,2.1021,7426927,44080605.0,3606499177.3,2084544340.0,None
2009-12-31,'600800,ST´Å¿¨,5.9,5.94,5.72,5.77,5.75,0.15,2.6087,1.783,6299398,36776539.0,3606499177.3,2084544340.0,None
2009-12-30,'600800,ST´Å¿¨,5.75,5.86,5.71,5.86,5.87,-0.12,-2.0443,1.8019,6366162,36662156.0,3514808520.25,2031547450.0,None
2009-12-29,'600800,ST´Å¿¨,5.87,5.95,5.72,5.9,5.94,-0.07,-1.1785,1.7651,6236294,36395661.0,3588161045.89,2073944962.0,None
2009-12-28,'600800,ST´Å¿¨,5.94,5.98,5.83,5.93,5.89,0.05,0.8489,1.9972,7056454,41653126.0,3630950019.18,2098676844.0,None
2009-12-25,'600800,ST´Å¿¨,5.89,5.97,5.68,5.73,5.69,0.2,3.5149,2.9529,10432973,61201541.0,3600386466.83,2081011214.0,None
2009-12-24,'600800,ST´Å¿¨,5.69,5.76,5.49,5.55,5.56,0.13,2.3381,1.7949,6341504,35918919.0,3478132257.43,2010348694.0,None
2009-12-23,'600800,ST´Å¿¨,5.56,5.56,5.43,5.48,5.43,0.13,2.3941,1.296,4578853,25201743.0,3398667021.32,1964418056.0,None
2009-12-22,'600800,ST´Å¿¨,5.43,5.74,5.38,5.64,5.65,-0.22,-3.8938,1.5959,5638606,31090128.0,3319201785.21,1918487418.0,None
2009-12-21,'600800,ST´Å¿¨,5.65,5.72,5.5,5.5,5.52,0.13,2.3551,1.6095,5686681,32074367.0,3453681415.55,1996216190.0,None
2009-12-18,'600800,ST´Å¿¨,5.52,5.75,5.51,5.75,5.8,-0.28,-4.8276,2.6419,9334255,51964223.0,3374216179.44,1950285552.0,None
2009-12-17,'600800,ST´Å¿¨,5.8,6.11,5.8,6.1,6.11,-0.31,-5.0736,3.18,11235497,66114005.0,3545372072.6,2049213080.0,None
2009-12-16,'600800,ST´Å¿¨,6.11,6.18,5.99,6.1,6.13,-0.02,-0.3263,2.4868,8786029,53420374.0,3734866097.17,2158739986.0,None
2009-12-15,'600800,ST´Å¿¨,6.13,6.22,6.1,6.15,6.11,0.02,0.3273,1.8515,6541611,40322468.0,3747091518.11,2165806238.0,None
2009-12-14,'600800,ST´Å¿¨,6.11,6.24,6.0,6.17,6.17,-0.06,-0.9724,2.2369,7903192,48309464.0,3734866097.17,2158739986.0,None
2009-12-11,'600800,ST´Å¿¨,6.17,6.27,6.15,6.23,6.23,-0.06,-0.9631,1.7389,6143694,38094890.0,3771542359.99,2179938742.0,None
2009-12-10,'600800,ST´Å¿¨,6.23,6.27,6.1,6.1,6.19,0.04,0.6462,2.1162,7476691,46444591.0,3808218622.81,2201137498.0,None
2009-12-09,'600800,ST´Å¿¨,6.19,6.38,6.11,6.36,6.36,-0.17,-2.673,2.6092,9218604,57337809.0,3783767780.93,2187004994.0,None
2009-12-08,'600800,ST´Å¿¨,6.36,6.44,6.33,6.36,6.34,0.02,0.3155,3.0069,10623878,67794210.0,3887683858.92,2247068136.0,None
2009-12-07,'600800,ST´Å¿¨,6.34,6.38,6.07,6.09,6.09,0.25,4.1051,3.3155,11713993,73427272.0,3875458437.98,2240001884.0,None
2009-12-04,'600800,ST´Å¿¨,6.09,6.44,6.03,6.34,6.35,-0.26,-4.0945,5.4947,19413442,120402299.0,3722640676.23,2151673734.0,None
2009-12-03,'600800,ST´Å¿¨,6.35,6.49,6.26,6.46,6.5,-0.15,-2.3077,4.8016,16964517,107755110.0,3881571148.45,2243535010.0,None
2009-12-02,'600800,ST´Å¿¨,6.5,6.65,6.46,6.51,6.48,0.02,0.3086,4.1082,14514841,94873606.0,3973261805.5,2296531900.0,None
2009-12-01,'600800,ST´Å¿¨,6.48,6.6,6.28,6.32,6.46,0.02,0.3096,5.6164,19843619,127822712.0,3961036384.56,2289465648.0,None
2009-11-30,'600800,ST´Å¿¨,6.46,6.57,6.3,6.3,6.63,-0.17,-2.5641,8.9793,31725065,203424534.0,3948810963.62,2282399396.0,None
2009-11-27,'600800,ST´Å¿¨,6.63,6.78,6.63,6.78,6.98,-0.35,-5.0143,7.4234,26227687,174551564.0,4052727041.61,2342462538.0,None
2009-11-26,'600800,ST´Å¿¨,6.98,7.1,6.68,6.79,6.76,0.22,3.2544,17.4449,61634900,429231341.0,4266671908.06,2466121948.0,None
2009-11-25,'600800,ST´Å¿¨,6.76,6.78,6.15,6.38,6.47,0.29,4.4822,12.968,45817531,294143217.0,4132192277.72,2388393176.0,None
2009-11-24,'600800,ST´Å¿¨,6.47,6.52,6.17,6.47,6.49,-0.02,-0.3082,10.6003,37452077,236761287.0,3954923674.09,2285932522.0,None
2009-11-23,'600800,ST´Å¿¨,6.49,6.53,6.26,6.36,6.26,0.23,3.6741,7.4983,26492284,170141159.0,3967149095.03,2292998774.0,None
2009-11-20,'600800,ST´Å¿¨,6.26,6.26,5.9,5.93,5.96,0.3,5.0336,7.4046,26161531,159507628.0,3826556754.22,2211736876.0,None
2009-11-19,'600800,ST´Å¿¨,5.96,6.02,5.87,5.92,5.9,0.06,1.0169,3.8916,13749456,81968639.0,3643175440.12,2105743096.0,None
2009-11-18,'600800,ST´Å¿¨,5.9,6.03,5.85,5.88,5.99,-0.09,-1.5025,4.3553,15387705,91213088.0,3606499177.3,2084544340.0,None
2009-11-17,'600800,ST´Å¿¨,5.99,6.12,5.81,5.9,5.88,0.11,1.8707,7.7259,27296543,162755816.0,3661513571.53,2116342474.0,None
2009-11-16,'600800,ST´Å¿¨,5.88,5.88,5.53,5.6,5.6,0.28,5.0,7.6833,27145986,155147428.0,3594273756.36,2077478088.0,None
2009-11-13,'600800,ST´Å¿¨,5.6,5.69,5.45,5.69,5.74,-0.14,-2.439,6.8839,24321790,135381157.0,3423117863.2,1978550560.0,None
2009-11-12,'600800,ST´Å¿¨,5.74,5.92,5.69,5.8,5.78,-0.04,-0.692,11.7809,41623460,242308903.0,3508695809.78,2028014324.0,None
2009-11-11,'600800,ST´Å¿¨,5.78,5.78,5.39,5.52,5.5,0.28,5.0909,6.4813,22899219,126805663.0,3533146651.66,2042146828.0,None
2009-11-10,'600800,ST´Å¿¨,5.5,5.5,5.24,5.32,5.24,0.26,4.9618,7.6215,26927548,146274893.0,3361990758.5,1943219300.0,None
2009-11-09,'600800,ST´Å¿¨,5.24,5.3,5.14,5.15,5.14,0.1,1.9455,2.7407,9683380,50509684.0,3203060286.28,1851358024.0,None
2009-11-06,'600800,ST´Å¿¨,5.14,5.25,5.13,5.17,5.13,0.01,0.1949,2.9715,10498608,54411624.0,3141933181.58,1816026764.0,None
2009-11-05,'600800,ST´Å¿¨,5.13,5.17,5.08,5.16,5.11,0.02,0.3914,2.7039,9553230,48925939.0,3135820471.11,1812493638.0,None
2009-11-04,'600800,ST´Å¿¨,5.11,5.18,5.06,5.12,5.12,-0.01,-0.1953,2.9267,10340339,52891557.0,3123595050.17,1805427386.0,None
2009-11-03,'600800,ST´Å¿¨,5.12,5.15,4.87,4.92,4.9,0.22,4.4898,4.0263,14225499,71780318.0,3129707760.64,1808960512.0,None
2009-11-02,'600800,ST´Å¿¨,4.9,4.9,4.65,4.75,4.81,0.09,1.8711,2.0382,7201151,34717793.0,2995228130.3,1731231740.0,None
2009-10-30,'600800,ST´Å¿¨,4.81,4.93,4.78,4.81,4.78,0.03,0.6276,1.6382,5787989,28134143.0,2940213736.07,1699433606.0,None
2009-10-29,'600800,ST´Å¿¨,4.78,4.87,4.75,4.86,4.94,-0.16,-3.2389,1.581,5585828,26877084.0,2921875604.66,1688834228.0,None
2009-10-28,'600800,ST´Å¿¨,4.94,4.97,4.74,4.79,4.82,0.12,2.4896,2.1575,7622570,36778652.0,3019678972.18,1745364244.0,None
2009-10-27,'600800,ST´Å¿¨,4.82,5.06,4.82,5.04,5.07,-0.25,-4.931,2.8538,10082753,49745558.0,2946326446.54,1702966732.0,None
2009-10-26,'600800,ST´Å¿¨,5.07,5.12,5.01,5.11,5.1,-0.03,-0.5882,1.5983,5646926,28597899.0,3099144208.29,1791294882.0,None
2009-10-23,'600800,ST´Å¿¨,5.1,5.19,5.02,5.05,5.04,0.06,1.1905,2.5008,8835497,45155895.0,3117482339.7,1801894260.0,None
2009-10-22,'600800,ST´Å¿¨,5.04,5.16,4.94,5.02,5.02,0.02,0.3984,2.0487,7238159,36603314.0,3080806076.88,1780695504.0,None
2009-10-21,'600800,ST´Å¿¨,5.02,5.13,5.01,5.12,5.14,-0.12,-2.3346,2.348,8295738,41940131.0,3068580655.94,1773629252.0,None
2009-10-20,'600800,ST´Å¿¨,5.14,5.3,5.05,5.1,5.09,0.05,0.9823,2.227,7868119,40560834.0,3141933181.58,1816026764.0,None
2009-10-19,'600800,ST´Å¿¨,5.09,5.12,4.96,5.01,5.09,0.0,0.0,2.3609,8341227,42191090.0,3111369629.23,1798361134.0,None
2009-10-16,'600800,ST´Å¿¨,5.09,5.1,4.71,4.89,4.86,0.23,4.7325,2.321,8200322,39820299.0,3111369629.23,1798361134.0,None
2009-10-15,'600800,ST´Å¿¨,4.86,4.89,4.81,4.84,4.84,0.02,0.4132,1.1079,3914363,18979338.0,2970777288.42,1717099236.0,None
2009-10-14,'600800,ST´Å¿¨,4.84,4.94,4.8,4.84,4.83,0.01,0.207,1.631,5762520,28065957.0,2958551867.48,1710032984.0,None
2009-10-13,'600800,ST´Å¿¨,4.83,4.83,4.71,4.71,4.77,0.06,1.2579,1.2497,4415339,21155246.0,2952439157.01,1706499858.0,None
2009-10-12,'600800,ST´Å¿¨,4.77,4.89,4.74,4.84,4.75,0.02,0.4211,1.7484,6177288,29787900.0,2915762894.19,1685301102.0,None
2009-10-09,'600800,ST´Å¿¨,4.75,4.75,4.6,4.6,4.52,0.23,5.0885,1.4651,5176500,24434158.0,2903537473.25,1678234850.0,None
2009-09-30,'600800,ST´Å¿¨,4.52,4.54,4.42,4.43,4.38,0.14,3.1963,1.4415,5093102,22918267.0,2762945132.44,1596972952.0,None
2009-09-29,'600800,ST´Å¿¨,4.38,4.59,4.38,4.59,4.61,-0.23,-4.9892,2.4787,8757519,38677498.0,2677367185.86,1547509188.0,None
2009-09-28,'600800,ST´Å¿¨,4.61,4.96,4.61,4.86,4.85,-0.24,-4.9485,1.9941,7045434,33385525.0,2817959526.67,1628771086.0,None
2009-09-25,'600800,ST´Å¿¨,4.85,4.96,4.8,4.81,4.85,0.0,0.0,1.6671,5890033,28740392.0,2964664577.95,1713566110.0,None
2009-09-24,'600800,ST´Å¿¨,4.85,5.04,4.83,4.92,5.08,-0.23,-4.5276,2.9297,10350837,50723445.0,2964664577.95,1713566110.0,None
2009-09-23,'600800,ST´Å¿¨,5.08,5.27,5.08,5.27,5.35,-0.27,-5.0467,3.4078,12040347,61745947.0,3105256918.76,1794828008.0,None
2009-09-22,'600800,ST´Å¿¨,5.35,5.68,5.35,5.66,5.63,-0.28,-4.9734,6.8388,24162470,133095215.0,3270300101.45,1890222410.0,None
2009-09-21,'600800,ST´Å¿¨,5.63,5.66,5.2,5.4,5.47,0.16,2.925,8.1917,28942235,157060929.0,3441455994.61,1989149938.0,None
2009-09-18,'600800,ST´Å¿¨,5.47,5.47,5.1,5.32,5.21,0.26,4.9904,8.76,30950226,164237176.0,3343652627.09,1932619922.0,None
2009-09-17,'600800,ST´Å¿¨,5.21,5.21,5.0,5.1,4.96,0.25,5.0403,5.1688,18261918,93830820.0,3184722154.87,1840758646.0,None
2009-09-16,'600800,ST´Å¿¨,4.96,4.96,4.69,4.72,4.72,0.24,5.0847,4.5709,16149459,78769175.0,3031904393.12,1752430496.0,None
2009-09-15,'600800,ST´Å¿¨,4.72,4.78,4.65,4.74,4.74,-0.02,-0.4219,2.342,8274699,38990745.0,2885199341.84,1667635472.0,None
2009-09-14,'600800,ST´Å¿¨,4.74,4.75,4.61,4.61,4.61,0.13,2.82,2.0866,7372129,34585068.0,2897424762.78,1674701724.0,None
2009-09-11,'600800,ST´Å¿¨,4.61,4.66,4.53,4.56,4.61,0.0,0.0,2.0088,7097372,32690115.0,2817959526.67,1628771086.0,None
2009-09-10,'600800,ST´Å¿¨,4.61,4.73,4.48,4.5,4.53,0.08,1.766,3.0037,10612456,49103198.0,2817959526.67,1628771086.0,None
